p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z,p4_x,p4_y,p4_z,p5_x,p5_y,p5_z,p6_x,p6_y,p6_z,p7_x,p7_y,p7_z,p8_x,p8_y,p8_z,p9_x,p9_y,p9_z,p10_x,p10_y,p10_z,p11_x,p11_y,p11_z,p12_x,p12_y,p12_z,p13_x,p13_y,p13_z,p14_x,p14_y,p14_z,p15_x,p15_y,p15_z,p16_x,p16_y,p16_z,p17_x,p17_y,p17_z,p18_x,p18_y,p18_z,p19_x,p19_y,p19_z,p20_x,p20_y,p20_z,label
0.7037519812583923,1.02186119556427,2.694570753192238e-07,0.67866051197052,0.9867260456085205,-0.00816105492413044,0.668368399143219,0.9256659746170044,-0.01266974862664938,0.6688855290412903,0.8758941888809204,-0.017528165131807327,0.6631608009338379,0.837604820728302,-0.022645117715001106,0.680209219455719,0.8705244064331055,-0.00762805575504899,0.6843352317810059,0.8075703382492065,-0.021873578429222107,0.6825647354125977,0.7596361637115479,-0.035122063010931015,0.6803302764892578,0.7182134985923767,-0.04536193609237671,0.691727340221405,0.8726207613945007,-0.014767425134778023,0.6950650215148926,0.803854763507843,-0.027120787650346756,0.6925954818725586,0.7504621148109436,-0.04021132364869118,0.6896635293960571,0.7002183198928833,-0.050096236169338226,0.7037955522537231,0.8840181231498718,-0.023319518193602562,0.7059344053268433,0.8189175128936768,-0.03541620448231697,0.7036053538322449,0.7713019251823425,-0.04376959055662155,0.700721025466919,0.7276455163955688,-0.04980967193841934,0.7155641317367554,0.9045485258102417,-0.033004868775606155,0.7135190963745117,0.8574998378753662,-0.044829219579696655,0.7099868059158325,0.8228445053100586,-0.04916732758283615,0.7078827619552612,0.7911091446876526,-0.05193719640374184,Hello
0.7277839183807373,1.0366535186767578,1.9579066190544836e-07,0.7174825668334961,0.9892937541007996,-0.005579018499702215,0.7055497169494629,0.9205582141876221,-0.010165628045797348,0.695503294467926,0.8648130297660828,-0.014487875625491142,0.6872957944869995,0.8213342428207397,-0.01983015611767769,0.7187712788581848,0.9107277393341064,-0.019585520029067993,0.7045735120773315,0.8382925987243652,-0.03774112090468407,0.6933862566947937,0.7828739285469055,-0.051176391541957855,0.6847941279411316,0.7359812259674072,-0.06026633083820343,0.7202793955802917,0.9116510152816772,-0.026737788692116737,0.7003778219223022,0.8279934525489807,-0.04315135255455971,0.6843675374984741,0.7598758935928345,-0.05571923404932022,0.6722670197486877,0.6949229836463928,-0.06473074108362198,0.7174583077430725,0.9200989007949829,-0.03388300910592079,0.7023780345916748,0.8392454385757446,-0.04924801364541054,0.6918914914131165,0.7800266742706299,-0.0582071952521801,0.6840383410453796,0.7277278304100037,-0.06351993978023529,0.7105403542518616,0.9339113831520081,-0.041089288890361786,0.6989343166351318,0.8755323886871338,-0.05591624230146408,0.6920253038406372,0.8332815766334534,-0.061389196664094925,0.6876367330551147,0.7966146469116211,-0.06417924910783768,Hello
0.7265695929527283,1.0416600704193115,2.785395167848037e-07,0.7165123224258423,0.9966133236885071,-0.008011015132069588,0.7072173953056335,0.9317178726196289,-0.013083118945360184,0.7007836103439331,0.8771947026252747,-0.017624394968152046,0.6954769492149353,0.8321243524551392,-0.02247970551252365,0.718956470489502,0.9208952188491821,-0.017704233527183533,0.7061216235160828,0.8452205657958984,-0.035866472870111465,0.6970742344856262,0.7843109369277954,-0.04879270866513252,0.689507782459259,0.7337498664855957,-0.05762370303273201,0.7191650867462158,0.9174103736877441,-0.023268992081284523,0.7042362689971924,0.8337061405181885,-0.03995143994688988,0.694654643535614,0.7663301229476929,-0.05222593620419502,0.6883590817451477,0.703387975692749,-0.06100890412926674,0.7145181894302368,0.9197896122932434,-0.029546938836574554,0.7022044062614441,0.8402771353721619,-0.04529821500182152,0.6954367160797119,0.7798600196838379,-0.05503804609179497,0.6905549764633179,0.7265684604644775,-0.06106892228126526,0.7067179679870605,0.9264268279075623,-0.036210257560014725,0.6988010406494141,0.8681448698043823,-0.05103715509176254,0.6945501565933228,0.8257206082344055,-0.05797057971358299,0.6920310258865356,0.7872767448425293,-0.062248654663562775,Hello
0.6598315238952637,1.0420619249343872,3.680581528442417e-07,0.6484366059303284,1.0032546520233154,-0.010066731832921505,0.6531983613967896,0.9397846460342407,-0.01659909449517727,0.6696675419807434,0.889336884021759,-0.022704334929585457,0.6855207085609436,0.8567643165588379,-0.028310388326644897,0.648706316947937,0.9106243848800659,-0.01577785611152649,0.6547596454620361,0.8319528102874756,-0.03107892908155918,0.6586316227912903,0.7786985635757446,-0.04108624905347824,0.6607620120048523,0.7368366122245789,-0.047387514263391495,0.6604646444320679,0.9108681082725525,-0.020672352984547615,0.6660279631614685,0.827619731426239,-0.0361289419233799,0.6676225662231445,0.7689313888549805,-0.04748319089412689,0.6676891446113586,0.719502329826355,-0.05427273362874985,0.6788188219070435,0.9165968894958496,-0.026556460186839104,0.6825326681137085,0.836948812007904,-0.04059791937470436,0.6820922493934631,0.7791306972503662,-0.048991765826940536,0.6800810098648071,0.7315836548805237,-0.053251273930072784,0.7020778059959412,0.9266691207885742,-0.03329632058739662,0.7058551907539368,0.8665441274642944,-0.04410241171717644,0.7056437134742737,0.8222694396972656,-0.04853640869259834,0.7056400775909424,0.7843218445777893,-0.05055008456110954,Hello
0.6775123476982117,1.0396995544433594,2.36153084642865e-07,0.6567206382751465,0.9906386733055115,-0.006406201981008053,0.6602593064308167,0.9201295971870422,-0.012634189799427986,0.6779879927635193,0.8664897680282593,-0.018796347081661224,0.6936331987380981,0.8332745432853699,-0.025523968040943146,0.6637417674064636,0.9049556851387024,-0.024411305785179138,0.6677111387252808,0.8229979872703552,-0.04148779809474945,0.671430230140686,0.7689259052276611,-0.05162449926137924,0.6741134524345398,0.7255385518074036,-0.05805974081158638,0.682798445224762,0.9127520322799683,-0.03163008764386177,0.6857537031173706,0.8290044069290161,-0.048810385167598724,0.6864423155784607,0.7706658840179443,-0.05984910577535629,0.6862210035324097,0.7199063897132874,-0.06681076437234879,0.7067556977272034,0.9268677234649658,-0.038581620901823044,0.7064228653907776,0.8469865918159485,-0.0537617988884449,0.7048989534378052,0.7895388007164001,-0.061401352286338806,0.7025162577629089,0.740944504737854,-0.06571769714355469,0.7332867980003357,0.9443475604057312,-0.045828767120838165,0.7308482527732849,0.8835486769676208,-0.05866710841655731,0.7266286015510559,0.8376164436340332,-0.0631261020898819,0.7240382432937622,0.7970011234283447,-0.06526751071214676,Hello
0.6712080240249634,1.0343754291534424,2.53999559163276e-07,0.6545653343200684,0.9815571904182434,-0.006999887526035309,0.6624616384506226,0.9136277437210083,-0.014644131064414978,0.6829015612602234,0.8631666898727417,-0.021799905225634575,0.701095700263977,0.8328649997711182,-0.029355766251683235,0.6637513637542725,0.8992799520492554,-0.028141625225543976,0.6693440079689026,0.8167181015014648,-0.04539000615477562,0.6734925508499146,0.7648284435272217,-0.05529750883579254,0.6768752932548523,0.7233029007911682,-0.06140182167291641,0.6821961998939514,0.9097505211830139,-0.03480317071080208,0.6870125532150269,0.8265291452407837,-0.051790326833724976,0.6889262795448303,0.7692458629608154,-0.06221504509449005,0.6900829672813416,0.7202363014221191,-0.06888733059167862,0.7047877907752991,0.9275716543197632,-0.04096769168972969,0.7088796496391296,0.8520234227180481,-0.05585932359099388,0.7104907631874084,0.7999103665351868,-0.06290816515684128,0.7102111577987671,0.7570735812187195,-0.06681296974420547,0.7295781970024109,0.9493638277053833,-0.04736889898777008,0.7306681275367737,0.8917981386184692,-0.05953963100910187,0.7279399633407593,0.8491698503494263,-0.06339684873819351,0.7255766987800598,0.8121457695960999,-0.065069779753685,Hello
0.6979615092277527,1.02670419216156,1.347239617643936e-07,0.6769655346870422,0.9824687838554382,-0.005403429269790649,0.6818609833717346,0.9126310348510742,-0.0070984503254294395,0.6988752484321594,0.857512354850769,-0.00918538123369217,0.709719717502594,0.8211155533790588,-0.010806059464812279,0.685221254825592,0.8903803825378418,-0.009838948026299477,0.6881975531578064,0.8121828436851501,-0.022558147087693214,0.6892356872558594,0.7590128779411316,-0.030364787206053734,0.689056932926178,0.7178978323936462,-0.0351499505341053,0.7038819193840027,0.8891940116882324,-0.014973859302699566,0.7033930420875549,0.8098478317260742,-0.028328940272331238,0.7020780444145203,0.7537307143211365,-0.03738441690802574,0.699596643447876,0.7055073976516724,-0.042390432208776474,0.7241955399513245,0.8937994241714478,-0.020798636600375175,0.7218837738037109,0.8165442943572998,-0.034027040004730225,0.718661367893219,0.7621626257896423,-0.04067210108041763,0.7140799164772034,0.7152624130249023,-0.0434994213283062,0.7449437379837036,0.9031140804290771,-0.027061711996793747,0.7434242367744446,0.843197226524353,-0.03785020112991333,0.7401335835456848,0.7993572354316711,-0.04151269420981407,0.7382839322090149,0.7604886889457703,-0.042622391134500504,Hello
0.701644241809845,1.0330827236175537,1.9158800057539338e-07,0.6800200939178467,0.9933470487594604,-0.0057871975004673,0.6830748319625854,0.9270492792129517,-0.00857758242636919,0.6991184949874878,0.8746623396873474,-0.012193833477795124,0.7138227820396423,0.8413110971450806,-0.015260724350810051,0.6822285652160645,0.8962045311927795,-0.007939632050693035,0.6844646334648132,0.8169817924499512,-0.021129775792360306,0.6867129802703857,0.7644546031951904,-0.029630403965711594,0.6888641119003296,0.723893940448761,-0.03507908806204796,0.6970475316047668,0.8923155665397644,-0.013811097480356693,0.6964263319969177,0.8104211091995239,-0.02809479832649231,0.6972901821136475,0.7535239458084106,-0.0382167287170887,0.6976758241653442,0.7046233415603638,-0.04376496374607086,0.7163416743278503,0.8947557210922241,-0.02074853517115116,0.7135093808174133,0.814490020275116,-0.034791260957717896,0.7123820781707764,0.759749174118042,-0.04266500845551491,0.7098677158355713,0.7132991552352905,-0.04603373631834984,0.738821804523468,0.9019241333007812,-0.028289267793297768,0.7381903529167175,0.8403942584991455,-0.039989110082387924,0.7369875907897949,0.7978957295417786,-0.044894635677337646,0.7361936569213867,0.7602643966674805,-0.04675869643688202,Hello
0.7140493988990784,1.0313423871994019,2.219904757794211e-07,0.6898546814918518,0.9888064861297607,-0.002609706250950694,0.69300377368927,0.9293164014816284,-0.006050701718777418,0.7130898237228394,0.8852109909057617,-0.011165323667228222,0.7309011220932007,0.8606807589530945,-0.01607152260839939,0.6929152607917786,0.8954631090164185,-0.007771173492074013,0.6956135034561157,0.8138400316238403,-0.020553572103381157,0.6996014714241028,0.7610236406326294,-0.02875259332358837,0.702659010887146,0.7218388319015503,-0.03346629813313484,0.7108361721038818,0.8917607665061951,-0.015103450044989586,0.7102311849594116,0.8074110150337219,-0.027795588597655296,0.7108911871910095,0.7496893405914307,-0.037190817296504974,0.7104158997535706,0.7036257386207581,-0.042272359132766724,0.7335606813430786,0.8924537301063538,-0.022925207391381264,0.7309847474098206,0.8100298643112183,-0.03417322784662247,0.7282741069793701,0.7545636892318726,-0.041002992540597916,0.7248400449752808,0.7108020782470703,-0.04400280863046646,0.7590930461883545,0.8973646759986877,-0.031178144738078117,0.7573837041854858,0.8333308696746826,-0.03927847743034363,0.753923773765564,0.7913087606430054,-0.041716188192367554,0.750809907913208,0.7567545175552368,-0.04199373722076416,Hello
0.7104337215423584,1.0302608013153076,2.274211112762714e-07,0.686492919921875,0.9862738847732544,-0.00421552499756217,0.6894633173942566,0.9263517260551453,-0.008223038166761398,0.7112409472465515,0.8823463916778564,-0.012672467157244682,0.7289338707923889,0.8578795790672302,-0.016919171437621117,0.6929898858070374,0.8924672603607178,-0.013233955018222332,0.6962553858757019,0.8084053993225098,-0.025098400190472603,0.6994602680206299,0.7566179037094116,-0.031788114458322525,0.7016448378562927,0.7179381251335144,-0.035397980362176895,0.713668704032898,0.8916705846786499,-0.018563805148005486,0.7126263380050659,0.8048645853996277,-0.030583076179027557,0.7127140164375305,0.7475802898406982,-0.03872951120138168,0.7127833366394043,0.7029584646224976,-0.04302799701690674,0.7372028827667236,0.8954698443412781,-0.0239332914352417,0.7342652678489685,0.8131823539733887,-0.03473303094506264,0.7308194041252136,0.7574172616004944,-0.040927059948444366,0.7272953987121582,0.7145878076553345,-0.04349573701620102,0.761459469795227,0.9034959077835083,-0.02959177829325199,0.7586078643798828,0.8381277322769165,-0.038496676832437515,0.7535924315452576,0.7936490178108215,-0.041567545384168625,0.7496058940887451,0.757472038269043,-0.04199815168976784,Hello
0.7249628901481628,1.0259017944335938,1.8945581814477919e-07,0.7000039219856262,0.9821010231971741,-0.003621521173045039,0.6980063319206238,0.9169772267341614,-0.006431520450860262,0.7122923135757446,0.8676905035972595,-0.01016406249254942,0.726752519607544,0.8368298411369324,-0.013102591037750244,0.7033106088638306,0.8820012807846069,-0.008169764652848244,0.7085373997688293,0.8011941313743591,-0.019548067823052406,0.7124446630477905,0.7519606947898865,-0.026238182559609413,0.714486300945282,0.7152186632156372,-0.03020165115594864,0.7210107445716858,0.8812909126281738,-0.014365346170961857,0.7228373885154724,0.798259437084198,-0.026876812800765038,0.7248789072036743,0.7447646856307983,-0.03526635840535164,0.7259861826896667,0.7024070024490356,-0.03956932947039604,0.7439860105514526,0.88665372133255,-0.02117994986474514,0.7446135878562927,0.8048865795135498,-0.033385396003723145,0.7448909282684326,0.751436173915863,-0.040096767246723175,0.744405210018158,0.7081758975982666,-0.04283946007490158,0.7705466151237488,0.8976222276687622,-0.02820219285786152,0.7742184400558472,0.8334656357765198,-0.03809729591012001,0.7739900946617126,0.7899996638298035,-0.04159175977110863,0.7739570140838623,0.7533247470855713,-0.04238160327076912,Hello
0.7216903567314148,1.024448037147522,2.2804259458553133e-07,0.6995083093643188,0.9762684106826782,-0.002560945460572839,0.7001976370811462,0.9086000919342041,-0.006343822460621595,0.715960681438446,0.8584831357002258,-0.011368240229785442,0.7301876544952393,0.8275217413902283,-0.016197755932807922,0.7040743231773376,0.8785659074783325,-0.01097178552299738,0.7095667123794556,0.7977391481399536,-0.024040641263127327,0.7122852206230164,0.7471755146980286,-0.03214053064584732,0.7129973769187927,0.7087870836257935,-0.037002068012952805,0.7214375138282776,0.8802671432495117,-0.018657803535461426,0.7247921824455261,0.7955074310302734,-0.03280714899301529,0.7260177731513977,0.739165186882019,-0.042943332344293594,0.7258935570716858,0.6938431262969971,-0.04837881401181221,0.7441511154174805,0.8875154256820679,-0.026429126039147377,0.7452607750892639,0.8043378591537476,-0.03973240777850151,0.7449431419372559,0.7490376234054565,-0.047498669475317,0.7433356642723083,0.7038887739181519,-0.05102379247546196,0.7704863548278809,0.8998497128486633,-0.03420175239443779,0.774737536907196,0.8357622027397156,-0.04463407024741173,0.7743483781814575,0.7916731238365173,-0.04831370338797569,0.7746666669845581,0.7536020874977112,-0.04929521679878235,Hello
